idna_subject,checker_type,destination,source,tested_at,session_id
3168.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:09.363879,09646fd0553aba25207a4cfd
3165.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:09.635590,09646fd0553aba25207a4cfd
3169.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:09.911275,09646fd0553aba25207a4cfd
3176.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:10.151844,09646fd0553aba25207a4cfd
3176.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:10.798942,09646fd0553aba25207a4cfd
3177.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:10.999194,09646fd0553aba25207a4cfd
3180.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:11.318314,09646fd0553aba25207a4cfd
3158.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:14.704418,09646fd0553aba25207a4cfd
3158.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:15.059284,09646fd0553aba25207a4cfd
3160.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:18.972507,09646fd0553aba25207a4cfd
31tf.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:20.298711,09646fd0553aba25207a4cfd
3221.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:21.386631,09646fd0553aba25207a4cfd
3184.yt,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:21.622527,09646fd0553aba25207a4cfd
3195.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:21.862617,09646fd0553aba25207a4cfd
32563.paris,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:22.467078,09646fd0553aba25207a4cfd
3232.wf,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:22.536410,09646fd0553aba25207a4cfd
3245.pm,AVAILABILITY,origin.list,origin.list,2022-12-18 05:13:22.873707,09646fd0553aba25207a4cfd
